datetime,index,filename,mean_intensity,solidity,intensity_variance,intense_convection_ratio,convection_stratiform_ratio,area,convection_area,max_intensity,minor_axis_length,intense_area,eccentricity,convex_area,intense_stratiform_ratio,major_axis_length,label,minor_major_ratio,xmax,xmin,ymax,ymin,label1,label_name
2006-08-29 06:20:00,212,extracted/clutter_files/clutter_BREF_060829_0620_017.png,20.4580896686,0.5504291845,2.226801029,0,0,4104,0,35,72.0196487336,0,0.8003401331,7456,0,120.1235971174,4,0.5995462212,2333,2277,1271,1225,0,Clutter
2011-09-21 04:30:00,377,extracted/clutter_files/clutter_BREF_110921_0430_000.png,23.282887078,0.2788055826,9.5951786264,0,0,3436,0,35,75.322798688,0,0.7825598749,12324,0,120.9858389603,4,0.6225753306,1537,1463,294,242,0,Clutter
2011-09-21 04:30:00,379,extracted/clutter_files/clutter_BREF_110921_0430_002.png,20.594233474,0.5159651669,2.9345096445,0,0,5688,0,30,87.9463774878,0,0.7397174353,11024,0,130.6941230081,4,0.6729176145,2445,2372,782,731,0,Clutter
2007-08-26 02:45:00,274,extracted/clutter_files/clutter_BREF_070826_0245_008.png,21.5405777166,0.3379823338,9.5248321284,0,0,2908,0,35,96.3711554646,0,0.5883256555,8604,0,119.1791789963,4,0.8086240925,2120,2065,1179,1129,0,Clutter
2007-08-16 02:15:00,244,extracted/clutter_files/clutter_BREF_070816_0215_004.png,21.3053348468,0.5568900126,7.7739669991,0,0,3524,16,45,73.8610317881,0,0.5695595059,6328,0,89.8607247116,4,0.8219501014,1944,1901,1303,1254,0,Clutter
2012-07-27 05:05:00,387,extracted/clutter_files/clutter_BREF_120727_0505_001.png,29.0261978628,0.2460768513,112.193729391,0.404109589,0.2013098931,11604,2336,70,133.441552074,944,0.8932174601,47156,0.0813512582,296.7841550244,4,0.4496249204,1485,1322,1078,979,0,Clutter
2006-08-29 01:45:00,189,extracted/clutter_files/clutter_BREF_060829_0145_002.png,28.6626838235,0.1795379538,107.70147515,0.3401639344,0.2242647059,4352,976,55,119.6011087606,332,0.768372372,24240,0.0762867647,186.8758432343,4,0.6400030453,2341,2238,876,790,0,Clutter
2011-09-29 08:10:00,383,extracted/clutter_files/clutter_BREF_110929_0810_000.png,20.271059216,0.6360742706,1.2818229815,0,0,4796,0,25,71.0299169196,0,0.8067836306,7540,0,120.2171075335,4,0.5908469965,1742,1677,325,288,0,Clutter
2011-09-29 04:45:00,382,extracted/clutter_files/clutter_BREF_110929_0445_002.png,21.1811023622,0.5934579439,4.510509021,0,0,3048,0,25,56.2008691356,0,0.8139315356,5136,0,96.7377984709,4,0.5809608036,2435,2387,772,735,0,Clutter
2006-08-15 04:35:00,142,extracted/clutter_files/clutter_BREF_060815_0435_002.png,21.4170040486,0.2759776536,8.1810333994,0,0,2964,4,40,87.5882553724,0,0.7190585334,10740,0,126.0354223482,4,0.6949495129,2139,2067,1290,1225,0,Clutter
2007-08-16 02:15:00,246,extracted/clutter_files/clutter_BREF_070816_0215_006.png,21.0739030023,0.5467171717,4.3894575148,0,0,3464,0,35,58.9807584847,0,0.8718110592,6336,0,120.4076469145,4,0.4898422982,1732,1676,1422,1384,0,Clutter
2012-09-06 10:10:00,395,extracted/clutter_files/clutter_BREF_120906_1010_001.png,24.6922390723,0.5381661066,10.2308853523,0,0,8968,0,35,105.1621066776,0,0.5395433951,16664,0,124.9018746297,4,0.8419577928,1743,1664,1179,1110,0,Clutter
2010-08-17 05:35:00,368,extracted/clutter_files/clutter_BREF_100817_0535_001.png,22.6781223806,0.4866408321,8.9005859129,0,0,9544,0,35,113.8559955062,0,0.6758204786,19612,0,154.4718578756,4,0.7370662661,1742,1649,1328,1246,0,Clutter
2010-08-17 05:35:00,367,extracted/clutter_files/clutter_BREF_100817_0535_000.png,20.4238368388,0.2399449457,2.0988836853,0,0,6276,0,30,80.518997868,0,0.9077145017,26156,0,191.8999845073,4,0.41958835,1764,1652,1182,1105,0,Clutter
2007-08-18 08:15:00,252,extracted/clutter_files/clutter_BREF_070818_0815_000.png,21.137254902,0.2467343977,8.5105728566,0,0,2040,4,40,83.0922795124,0,0.6642650102,8268,0,111.1606632868,4,0.7474971546,934,880,583,530,0,Clutter
2006-09-01 01:40:00,224,extracted/clutter_files/clutter_BREF_060901_0140_006.png,23.5355191257,0.7754237288,8.8389023261,0,0,3660,0,30,69.4258499721,0,0.291232945,4720,0,72.5716746884,4,0.9566521686,2319,2281,1024,984,0,Clutter
2006-08-04 19:10:00,126,extracted/clutter_files/clutter_BREF_060804_1910_000.png,21.2298603652,0.1720887246,4.6367453081,0,0,3724,0,25,80.8944052433,0,0.8934832233,21640,0,180.1269717122,4,0.4490965705,2105,1996,825,756,0,Clutter
